Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2024-12-06 16:39:39,"Afternoon Workout",1h 9m,"Iso-Lateral Row (Machine)",3,26.25,6.0,0,0.0,,,
2024-12-06 16:39:39,"Afternoon Workout",1h 9m,"Iso-Lateral Row (Machine)",4,25.0,6.0,0,0.0,,,
2024-12-06 16:39:39,"Afternoon Workout",1h 9m,"Lateral Raise (Machine)",1,47.0,11.0,0,0.0,"",,
2024-12-06 16:39:39,"Afternoon Workout",1h 9m,"Lateral Raise (Machine)",2,47.0,8.0,0,0.0,,,
2024-12-06 16:39:39,"Afternoon Workout",1h 9m,"Lateral Raise (Machine)",3,47.0,7.0,0,0.0,,,
2024-12-06 16:39:39,"Afternoon Workout",1h 9m,"Lateral Raise (Machine)",4,45.0,9.0,0,0.0,,,
2024-12-06 16:39:39,"Afternoon Workout",1h 9m,"Bench Press (Barbell)",1,26.25,7.0,0,0.0,"",,
2024-12-06 16:39:39,"Afternoon Workout",1h 9m,"Bench Press (Barbell)",2,26.25,5.0,0,0.0,,,
2024-12-06 16:39:39,"Afternoon Workout",1h 9m,"Bench Press (Barbell)",3,25.0,5.0,0,0.0,,,
2024-12-06 16:39:39,"Afternoon Workout",1h 9m,"Pull Up (Assisted)",1,32.0,10.0,0,0.0,"",,
2024-12-06 16:39:39,"Afternoon Workout",1h 9m,"Pull Up (Assisted)",2,32.0,9.0,0,0.0,,,
2024-12-06 16:39:39,"Afternoon Workout",1h 9m,"Pull Up (Assisted)",3,32.0,7.0,0,0.0,,,
2024-12-06 16:39:39,"Afternoon Workout",1h 9m,"Pull Up (Assisted)",4,36.0,8.0,0,0.0,,,
2024-12-07 09:21:28,"Morning Workout",47m,"Leg Press",1,41.25,12.0,0,0.0,"","",
2024-12-07 09:21:28,"Morning Workout",47m,"Leg Press",2,42.5,11.0,0,0.0,,,
2024-12-07 09:21:28,"Morning Workout",47m,"Leg Press",3,42.5,8.0,0,0.0,,,
2024-12-07 09:21:28,"Morning Workout",47m,"Leg Press",4,42.5,8.0,0,0.0,,,
2024-12-07 09:21:28,"Morning Workout",47m,"Lying Leg Curl (Machine)",1,42.0,8.0,0,0.0,"",,
2024-12-07 09:21:28,"Morning Workout",47m,"Lying Leg Curl (Machine)",2,38.0,8.0,0,0.0,,,
2024-12-07 09:21:28,"Morning Workout",47m,"Lying Leg Curl (Machine)",3,38.0,8.0,0,0.0,,,
2024-12-07 09:21:28,"Morning Workout",47m,"Tib Bar",1,13.75,11.0,0,0.0,"",,
2024-12-07 09:21:28,"Morning Workout",47m,"Tib Bar",2,13.75,8.0,0,0.0,,,
2024-12-07 09:21:28,"Morning Workout",47m,"Tib Bar",3,12.5,9.0,0,0.0,,,
2024-12-07 09:21:28,"Morning Workout",47m,"Tib Bar",4,12.5,7.0,0,0.0,,,
2024-12-09 19:21:18,"Evening Workout",37m,"Bicep Curl (Dumbbell)",1,12.0,10.0,0,0.0,"","",
2024-12-09 19:21:18,"Evening Workout",37m,"Bicep Curl (Dumbbell)",2,12.0,7.0,0,0.0,,,
2024-12-09 19:21:18,"Evening Workout",37m,"Bicep Curl (Dumbbell)",3,10.0,9.0,0,0.0,,,
2024-12-09 19:21:18,"Evening Workout",37m,"Bicep Curl (Dumbbell)",4,10.0,7.0,0,0.0,,,
2024-12-09 19:21:18,"Evening Workout",37m,"Triceps Extension (Dumbbell)",1,6.0,16.0,0,0.0,"",,
2024-12-09 19:21:18,"Evening Workout",37m,"Triceps Extension (Dumbbell)",2,6.0,8.0,0,0.0,,,
2024-12-09 19:21:18,"Evening Workout",37m,"Triceps Extension (Dumbbell)",3,6.0,9.0,0,0.0,,,
2024-12-09 19:21:18,"Evening Workout",37m,"Triceps Extension (Dumbbell)",4,6.0,9.0,0,0.0,,,
2024-12-09 19:21:18,"Evening Workout",37m,"Seated Palms Up Wrist Curl (Dumbbell)",1,6.0,15.0,0,0.0,"",,
2024-12-09 19:21:18,"Evening Workout",37m,"Seated Palms Up Wrist Curl (Dumbbell)",2,6.0,9.0,0,0.0,,,
2024-12-09 19:21:18,"Evening Workout",37m,"Wrist Extension ",1,6.0,10.0,0,0.0,"",,
2024-12-09 19:21:18,"Evening Workout",37m,"Wrist Extension ",2,6.0,6.0,0,0.0,,,
2024-12-11 16:18:47,"Afternoon Workout",1h 12m,"Lat Pulldown (Cable)",1,60.25,10.0,0,0.0,"","",
2024-12-11 16:18:47,"Afternoon Workout",1h 12m,"Lat Pulldown (Cable)",2,60.25,8.0,0,0.0,,,
2024-12-11 16:18:47,"Afternoon Workout",1h 12m,"Lat Pulldown (Cable)",3,60.25,7.0,0,0.0,,,
2024-12-11 16:18:47,"Afternoon Workout",1h 12m,"Lat Pulldown (Cable)",4,55.5,8.0,0,0.0,,,
2024-12-11 16:18:47,"Afternoon Workout",1h 12m,"Iso-Lateral Chest Press (Machine)",1,20.0,10.0,0,0.0,"",,
2024-12-11 16:18:47,"Afternoon Workout",1h 12m,"Iso-Lateral Chest Press (Machine)",2,20.0,7.0,0,0.0,,,
2024-12-11 16:18:47,"Afternoon Workout",1h 12m,"Iso-Lateral Chest Press (Machine)",3,17.5,8.0,0,0.0,,,
2024-12-11 16:18:47,"Afternoon Workout",1h 12m,"Iso-Lateral Chest Press (Machine)",4,17.5,7.0,0,0.0,,,
2024-12-11 16:18:47,"Afternoon Workout",1h 12m,"Seated Row (Cable)",1,45.0,9.0,0,0.0,"",,
2024-12-11 16:18:47,"Afternoon Workout",1h 12m,"Seated Row (Cable)",2,45.0,8.0,0,0.0,,,
2024-12-11 16:18:47,"Afternoon Workout",1h 12m,"Seated Row (Cable)",3,45.0,8.0,0,0.0,,,
2024-12-11 16:18:47,"Afternoon Workout",1h 12m,"Seated Row (Cable)",4,41.0,11.0,0,0.0,,,
2024-12-11 16:18:47,"Afternoon Workout",1h 12m,"Lateral Raise (Dumbbell)",1,7.0,8.0,0,0.0,"",,
2024-12-11 16:18:47,"Afternoon Workout",1h 12m,"Lateral Raise (Dumbbell)",2,7.0,8.0,0,0.0,,,
2024-12-11 16:18:47,"Afternoon Workout",1h 12m,"Lateral Raise (Dumbbell)",3,7.0,8.0,0,0.0,,,
2024-12-11 16:18:47,"Afternoon Workout",1h 12m,"Lateral Raise (Dumbbell)",4,7.0,6.0,0,0.0,,,
2024-12-12 16:56:39,"Afternoon Workout",53m,"Lying Leg Curl (Machine)",1,43.3,8.0,0,0.0,"","",
2024-12-12 16:56:39,"Afternoon Workout",53m,"Lying Leg Curl (Machine)",2,38.3,9.0,0,0.0,,,
2024-12-12 16:56:39,"Afternoon Workout",53m,"Lying Leg Curl (Machine)",3,38.3,8.0,0,0.0,,,
2024-12-12 16:56:39,"Afternoon Workout",53m,"Lying Leg Curl (Machine)",4,36.0,9.0,0,0.0,,,
2024-12-12 16:56:39,"Afternoon Workout",53m,"Hack Squat",1,15.0,10.0,0,0.0,"",,
2024-12-12 16:56:39,"Afternoon Workout",53m,"Hack Squat",2,15.0,9.0,0,0.0,,,
2024-12-12 16:56:39,"Afternoon Workout",53m,"Hack Squat",3,15.0,8.0,0,0.0,,,
2024-12-12 16:56:39,"Afternoon Workout",53m,"Hack Squat",4,15.0,7.0,0,0.0,,,
2024-12-12 16:56:39,"Afternoon Workout",53m,"Tib Bar",1,13.75,12.0,0,0.0,"",,
2024-12-12 16:56:39,"Afternoon Workout",53m,"Tib Bar",2,13.75,8.0,0,0.0,,,
2024-12-12 16:56:39,"Afternoon Workout",53m,"Tib Bar",3,12.5,11.0,0,0.0,,,
2024-12-12 16:56:39,"Afternoon Workout",53m,"Tib Bar",4,12.5,8.0,0,0.0,,,
2024-12-13 17:06:21,"Afternoon Workout",38m,"Bicep Curl (Barbell)",1,7.5,8.0,0,0.0,"","",
2024-12-13 17:06:21,"Afternoon Workout",38m,"Bicep Curl (Barbell)",2,7.5,5.0,0,0.0,,,
2024-12-13 17:06:21,"Afternoon Workout",38m,"Bicep Curl (Barbell)",3,5.0,8.0,0,0.0,,,
2024-12-13 17:06:21,"Afternoon Workout",38m,"Bicep Curl (Barbell)",4,5.0,8.0,0,0.0,,,
2024-12-13 17:06:21,"Afternoon Workout",38m,"Triceps Pushdown (Cable - Straight Bar)",1,22.6,13.0,0,0.0,"",,
2024-12-13 17:06:21,"Afternoon Workout",38m,"Triceps Pushdown (Cable - Straight Bar)",2,22.6,9.0,0,0.0,,,
2024-12-13 17:06:21,"Afternoon Workout",38m,"Triceps Pushdown (Cable - Straight Bar)",3,20.3,10.0,0,0.0,,,
2024-12-13 17:06:21,"Afternoon Workout",38m,"Triceps Pushdown (Cable - Straight Bar)",4,20.3,8.0,0,0.0,,,
2024-12-13 17:06:21,"Afternoon Workout",38m,"Seated Palms Up Wrist Curl (Dumbbell)",1,6.0,15.0,0,0.0,"",,
2024-12-13 17:06:21,"Afternoon Workout",38m,"Seated Palms Up Wrist Curl (Dumbbell)",2,6.0,9.0,0,0.0,,,
2024-12-13 17:06:21,"Afternoon Workout",38m,"Seated Palms Up Wrist Curl (Dumbbell)",3,6.0,8.0,0,0.0,,,
2024-12-16 19:29:39,"Evening Workout",1h 12m,"Bench Press (Barbell)",1,26.25,8.0,0,0.0,"","",
2024-12-16 19:29:39,"Evening Workout",1h 12m,"Bench Press (Barbell)",2,26.25,6.0,0,0.0,,,
2024-12-16 19:29:39,"Evening Workout",1h 12m,"Bench Press (Barbell)",3,25.0,6.0,0,0.0,,,
2024-12-16 19:29:39,"Evening Workout",1h 12m,"Bench Press (Barbell)",4,22.5,6.0,0,0.0,,,
2024-12-16 19:29:39,"Evening Workout",1h 12m,"Pull Up (Assisted)",1,29.3,8.0,0,0.0,"",,
2024-12-16 19:29:39,"Evening Workout",1h 12m,"Pull Up (Assisted)",2,29.3,7.0,0,0.0,,,
2024-12-16 19:29:39,"Evening Workout",1h 12m,"Pull Up (Assisted)",3,32.0,7.0,0,0.0,,,
2024-12-16 19:29:39,"Evening Workout",1h 12m,"Lateral Raise (Machine)",1,48.4,11.0,0,0.0,"",,
2024-12-16 19:29:39,"Evening Workout",1h 12m,"Lateral Raise (Machine)",2,48.4,9.0,0,0.0,,,
2024-12-16 19:29:39,"Evening Workout",1h 12m,"Lateral Raise (Machine)",3,48.4,8.0,0,0.0,,,
2024-12-16 19:29:39,"Evening Workout",1h 12m,"Lateral Raise (Machine)",4,47.3,8.0,0,0.0,,,
2024-12-16 19:29:39,"Evening Workout",1h 12m,"Iso-Lateral Row (Machine)",1,27.5,8.0,0,0.0,"",,
2024-12-16 19:29:39,"Evening Workout",1h 12m,"Iso-Lateral Row (Machine)",2,27.5,7.0,0,0.0,,,
2024-12-16 19:29:39,"Evening Workout",1h 12m,"Iso-Lateral Row (Machine)",3,26.25,7.0,0,0.0,,,
2024-12-16 19:29:39,"Evening Workout",1h 12m,"Iso-Lateral Row (Machine)",4,26.25,6.0,0,0.0,,,
2024-12-17 16:41:38,"Afternoon Workout",54m,"Leg Press",1,45.0,8.0,0,0.0,"","",
2024-12-17 16:41:38,"Afternoon Workout",54m,"Leg Press",2,45.0,8.0,0,0.0,,,
2024-12-17 16:41:38,"Afternoon Workout",54m,"Leg Press",3,45.0,6.0,0,0.0,,,
2024-12-17 16:41:38,"Afternoon Workout",54m,"Leg Press",4,42.5,9.0,0,0.0,,,
2024-12-17 16:41:38,"Afternoon Workout",54m,"Lying Leg Curl (Machine)",1,43.3,10.0,0,0.0,"",,
2024-12-17 16:41:38,"Afternoon Workout",54m,"Lying Leg Curl (Machine)",2,43.3,8.0,0,0.0,,,
2024-12-17 16:41:38,"Afternoon Workout",54m,"Lying Leg Curl (Machine)",3,43.3,7.0,0,0.0,,,
2024-12-17 16:41:38,"Afternoon Workout",54m,"Lying Leg Curl (Machine)",4,41.0,6.0,0,0.0,,,
2024-12-17 16:41:38,"Afternoon Workout",54m,"Tib Bar",1,14.25,11.0,0,0.0,"",,
2024-12-17 16:41:38,"Afternoon Workout",54m,"Tib Bar",2,14.25,8.0,0,0.0,,,
2024-12-17 16:41:38,"Afternoon Workout",54m,"Tib Bar",3,13.0,9.0,0,0.0,,,
2024-12-17 16:41:38,"Afternoon Workout",54m,"Tib Bar",4,13.0,9.0,0,0.0,,,
2024-12-18 15:51:31,"Afternoon Workout",43m,"Bicep Curl (Dumbbell)",1,12.0,11.0,0,0.0,"","",
2024-12-18 15:51:31,"Afternoon Workout",43m,"Bicep Curl (Dumbbell)",2,12.0,7.0,0,0.0,,,
2024-12-18 15:51:31,"Afternoon Workout",43m,"Bicep Curl (Dumbbell)",3,10.0,9.0,0,0.0,,,
2024-12-18 15:51:31,"Afternoon Workout",43m,"Bicep Curl (Dumbbell)",4,10.0,8.0,0,0.0,,,
2024-12-18 15:51:31,"Afternoon Workout",43m,"Bicep Curl (Dumbbell)",5,10.0,8.0,0,0.0,,,
2024-12-18 15:51:31,"Afternoon Workout",43m,"Triceps Extension (Dumbbell)",1,6.0,16.0,0,0.0,"",,
2024-12-18 15:51:31,"Afternoon Workout",43m,"Triceps Extension (Dumbbell)",2,6.0,10.0,0,0.0,,,
2024-12-18 15:51:31,"Afternoon Workout",43m,"Triceps Extension (Dumbbell)",3,6.0,10.0,0,0.0,,,
2024-12-18 15:51:31,"Afternoon Workout",43m,"Triceps Extension (Dumbbell)",4,6.0,9.0,0,0.0,,,
2024-12-18 15:51:31,"Afternoon Workout",43m,"Wrist Extension ",1,6.0,10.0,0,0.0,"",,
2024-12-18 15:51:31,"Afternoon Workout",43m,"Wrist Extension ",2,6.0,8.0,0,0.0,,,
2024-12-18 15:51:31,"Afternoon Workout",43m,"Seated Palms Up Wrist Curl (Dumbbell)",1,7.0,13.0,0,0.0,"",,
2024-12-18 15:51:31,"Afternoon Workout",43m,"Seated Palms Up Wrist Curl (Dumbbell)",2,7.0,8.0,0,0.0,,,
2024-12-18 15:51:31,"Afternoon Workout",43m,"Seated Palms Up Wrist Curl (Dumbbell)",3,6.0,10.0,0,0.0,,,
2024-12-23 15:55:22,"Afternoon Workout",1h 19m,"Bench Press (Barbell)",1,26.25,8.0,0,0.0,"","",
2024-12-23 15:55:22,"Afternoon Workout",1h 19m,"Bench Press (Barbell)",2,26.25,6.0,0,0.0,,,
2024-12-23 15:55:22,"Afternoon Workout",1h 19m,"Bench Press (Barbell)",3,25.0,6.0,0,0.0,,,
2024-12-23 15:55:22,"Afternoon Workout",1h 19m,"Bench Press (Barbell)",4,22.5,6.0,0,0.0,,,
2024-12-23 15:55:22,"Afternoon Workout",1h 19m,"Bench Press (Barbell)",5,22.5,6.0,0,0.0,,,
2024-12-23 15:55:22,"Afternoon Workout",1h 19m,"Iso-Lateral Row (Machine)",1,27.5,9.0,0,0.0,"",,
2024-12-23 15:55:22,"Afternoon Workout",1h 19m,"Iso-Lateral Row (Machine)",2,27.5,7.0,0,0.0,,,
2024-12-23 15:55:22,"Afternoon Workout",1h 19m,"Iso-Lateral Row (Machine)",3,25.0,7.0,0,0.0,,,
2024-12-23 15:55:22,"Afternoon Workout",1h 19m,"Iso-Lateral Row (Machine)",4,25.0,6.0,0,0.0,,,
2024-12-23 15:55:22,"Afternoon Workout",1h 19m,"Lat Pulldown (Cable)",1,60.25,10.0,0,0.0,"",,
2024-12-23 15:55:22,"Afternoon Workout",1h 19m,"Lat Pulldown (Cable)",2,60.25,8.0,0,0.0,,,
2024-12-23 15:55:22,"Afternoon Workout",1h 19m,"Lat Pulldown (Cable)",3,60.25,7.0,0,0.0,,,
2024-12-23 15:55:22,"Afternoon Workout",1h 19m,"Lat Pulldown (Cable)",4,55.5,8.0,0,0.0,,,
2024-12-23 15:55:22,"Afternoon Workout",1h 19m,"Lateral Raise (Dumbbell)",1,6.0,12.0,0,0.0,"",,
2024-12-23 15:55:22,"Afternoon Workout",1h 19m,"Lateral Raise (Dumbbell)",2,6.0,12.0,0,0.0,,,
2024-12-23 15:55:22,"Afternoon Workout",1h 19m,"Lateral Raise (Dumbbell)",3,6.0,12.0,0,0.0,,,
2024-12-23 15:55:22,"Afternoon Workout",1h 19m,"Lateral Raise (Dumbbell)",4,6.0,12.0,0,0.0,,,
2024-12-24 12:40:31,"Midday Workout",1h 23m,"Hack Squat",1,15.0,11.0,0,0.0,"","",
2024-12-24 12:40:31,"Midday Workout",1h 23m,"Hack Squat",2,15.0,9.0,0,0.0,,,
2024-12-24 12:40:31,"Midday Workout",1h 23m,"Hack Squat",3,15.0,8.0,0,0.0,,,
2024-12-24 12:40:31,"Midday Workout",1h 23m,"Hack Squat",4,15.0,8.0,0,0.0,,,
2024-12-24 12:40:31,"Midday Workout",1h 23m,"Triceps Pushdown (Cable - Straight Bar)",1,22.6,13.0,0,0.0,"",,
2024-12-24 12:40:31,"Midday Workout",1h 23m,"Triceps Pushdown (Cable - Straight Bar)",2,22.6,9.0,0,0.0,,,
2024-12-24 12:40:31,"Midday Workout",1h 23m,"Triceps Pushdown (Cable - Straight Bar)",3,20.3,10.0,0,0.0,,,
2024-12-24 12:40:31,"Midday Workout",1h 23m,"Triceps Pushdown (Cable - Straight Bar)",4,20.3,8.0,0,0.0,,,
2024-12-24 12:40:31,"Midday Workout",1h 23m,"Triceps Pushdown (Cable - Straight Bar)",5,20.3,6.0,0,0.0,,,
2024-12-24 12:40:31,"Midday Workout",1h 23m,"Seated Palms Up Wrist Curl (Dumbbell)",1,7.0,13.0,0,0.0,"",,
2024-12-24 12:40:31,"Midday Workout",1h 23m,"Seated Palms Up Wrist Curl (Dumbbell)",2,7.0,8.0,0,0.0,,,
2024-12-24 12:40:31,"Midday Workout",1h 23m,"Bicep Curl (Cable)",1,9.0,9.0,0,0.0,"",,
2024-12-24 12:40:31,"Midday Workout",1h 23m,"Bicep Curl (Cable)",2,9.0,12.0,0,0.0,,,
2024-12-24 12:40:31,"Midday Workout",1h 23m,"Bicep Curl (Cable)",3,9.0,13.0,0,0.0,,,
2024-12-24 12:40:31,"Midday Workout",1h 23m,"Bicep Curl (Cable)",4,9.0,11.0,0,0.0,,,
2024-12-24 12:40:31,"Midday Workout",1h 23m,"Bicep Curl (Cable)",5,9.0,11.0,0,0.0,,,
2024-12-24 12:40:31,"Midday Workout",1h 23m,"Triceps Extension (Dumbbell)",1,6.0,16.0,0,0.0,"",,
2024-12-24 12:40:31,"Midday Workout",1h 23m,"Triceps Extension (Dumbbell)",2,6.0,10.0,0,0.0,,,
2024-12-31 15:49:09,"Afternoon Workout",59m,"Hack Squat",1,16.25,10.0,0,0.0,"","",
2024-12-31 15:49:09,"Afternoon Workout",59m,"Hack Squat",2,16.25,9.0,0,0.0,,,
2024-12-31 15:49:09,"Afternoon Workout",59m,"Hack Squat",3,16.25,8.0,0,0.0,,,
2024-12-31 15:49:09,"Afternoon Workout",59m,"Hack Squat",4,16.25,7.0,0,0.0,,,
2024-12-31 15:49:09,"Afternoon Workout",59m,"Pull Up (Assisted)",1,29.3,8.0,0,0.0,"",,
2024-12-31 15:49:09,"Afternoon Workout",59m,"Pull Up (Assisted)",2,29.3,7.0,0,0.0,,,
2024-12-31 15:49:09,"Afternoon Workout",59m,"Pull Up (Assisted)",3,32.0,7.0,0,0.0,,,
2024-12-31 15:49:09,"Afternoon Workout",59m,"Pull Up (Assisted)",4,32.0,6.0,0,0.0,,,
2024-12-31 15:49:09,"Afternoon Workout",59m,"Seated Row (Cable)",1,45.0,10.0,0,0.0,"",,
2024-12-31 15:49:09,"Afternoon Workout",59m,"Seated Row (Cable)",2,45.0,8.0,0,0.0,,,
2024-12-31 15:49:09,"Afternoon Workout",59m,"Seated Row (Cable)",3,45.0,8.0,0,0.0,,,
2024-12-31 15:49:09,"Afternoon Workout",59m,"Seated Row (Cable)",4,41.0,8.0,0,0.0,,,
2024-12-31 16:49:31,"Afternoon Workout",21m,"Lateral Raise (Machine)",1,50.0,12.0,0,0.0,"","",
2024-12-31 16:49:31,"Afternoon Workout",21m,"Lateral Raise (Machine)",2,50.0,8.0,0,0.0,,,
2024-12-31 16:49:31,"Afternoon Workout",21m,"Lateral Raise (Machine)",3,47.3,9.0,0,0.0,,,
2024-12-31 16:49:31,"Afternoon Workout",21m,"Lateral Raise (Machine)",4,47.3,8.0,0,0.0,,,
2025-01-02 14:59:47,"Afternoon Workout",36m,"Bicep Curl (Barbell)",1,0.0,11.0,0,0.0,"","",
2025-01-02 14:59:47,"Afternoon Workout",36m,"Bicep Curl (Barbell)",2,0.0,9.0,0,0.0,,,
2025-01-02 14:59:47,"Afternoon Workout",36m,"Bicep Curl (Barbell)",3,0.0,6.0,0,0.0,,,
2025-01-02 14:59:47,"Afternoon Workout",36m,"Bicep Curl (Barbell)",4,0.0,7.0,0,0.0,,,
2025-01-02 14:59:47,"Afternoon Workout",36m,"Seated Palms Up Wrist Curl (Dumbbell)",1,7.0,15.0,0,0.0,"",,
2025-01-02 14:59:47,"Afternoon Workout",36m,"Seated Palms Up Wrist Curl (Dumbbell)",2,7.0,8.0,0,0.0,,,
2025-01-02 14:59:47,"Afternoon Workout",36m,"Seated Palms Up Wrist Curl (Dumbbell)",3,7.0,7.0,0,0.0,,,
2025-01-02 14:59:47,"Afternoon Workout",36m,"Triceps Extension (Dumbbell)",1,8.0,8.0,0,0.0,"",,
2025-01-02 14:59:47,"Afternoon Workout",36m,"Triceps Extension (Dumbbell)",2,8.0,8.0,0,0.0,,,
2025-01-02 14:59:47,"Afternoon Workout",36m,"Triceps Extension (Dumbbell)",3,7.0,8.0,0,0.0,,,
2025-01-02 14:59:47,"Afternoon Workout",36m,"Triceps Extension (Dumbbell)",4,7.0,6.0,0,0.0,,,
2025-01-04 12:07:16,"Midday Workout",1h 1m,"Iso-Lateral Row (Machine)",1,28.75,9.0,0,0.0,"","",
2025-01-04 12:07:16,"Midday Workout",1h 1m,"Iso-Lateral Row (Machine)",2,28.75,6.0,0,0.0,,,
2025-01-04 12:07:16,"Midday Workout",1h 1m,"Iso-Lateral Row (Machine)",3,26.25,6.0,0,0.0,,,
2025-01-04 12:07:16,"Midday Workout",1h 1m,"Iso-Lateral Row (Machine)",4,26.25,6.0,0,0.0,,,
2025-01-04 12:07:16,"Midday Workout",1h 1m,"Lat Pulldown (Cable)",1,60.25,10.0,0,0.0,"",,
2025-01-04 12:07:16,"Midday Workout",1h 1m,"Lat Pulldown (Cable)",2,60.25,8.0,0,0.0,,,
2025-01-04 12:07:16,"Midday Workout",1h 1m,"Lat Pulldown (Cable)",3,60.25,7.0,0,0.0,,,
2025-01-04 12:07:16,"Midday Workout",1h 1m,"Lat Pulldown (Cable)",4,60.25,8.0,0,0.0,,,
2025-01-04 12:07:16,"Midday Workout",1h 1m,"Bench Press (Barbell)",1,26.25,9.0,0,0.0,"",,
2025-01-04 12:07:16,"Midday Workout",1h 1m,"Bench Press (Barbell)",2,26.25,6.0,0,0.0,,,
2025-01-04 12:07:16,"Midday Workout",1h 1m,"Bench Press (Barbell)",3,25.0,6.0,0,0.0,,,
2025-01-04 12:07:16,"Midday Workout",1h 1m,"Bench Press (Barbell)",4,22.5,6.0,0,0.0,,,
2025-01-05 16:59:57,"Afternoon Workout",50m,"Leg Press",1,47.5,9.0,0,0.0,"","",
2025-01-05 16:59:57,"Afternoon Workout",50m,"Leg Press",2,47.5,8.0,0,0.0,,,
2025-01-05 16:59:57,"Afternoon Workout",50m,"Leg Press",3,47.5,7.0,0,0.0,,,
2025-01-05 16:59:57,"Afternoon Workout",50m,"Leg Press",4,47.5,9.0,0,0.0,,,
2025-01-05 16:59:57,"Afternoon Workout",50m,"Romanian Deadlift (Dumbbell)",1,8.0,8.0,0,0.0,"",,
2025-01-05 16:59:57,"Afternoon Workout",50m,"Romanian Deadlift (Dumbbell)",2,8.0,10.0,0,0.0,,,
2025-01-05 16:59:57,"Afternoon Workout",50m,"Romanian Deadlift (Dumbbell)",3,8.0,9.0,0,0.0,,,
2025-01-05 16:59:57,"Afternoon Workout",50m,"Romanian Deadlift (Dumbbell)",4,8.0,9.0,0,0.0,,,
2025-01-05 16:59:57,"Afternoon Workout",50m,"Tib Bar",1,15.0,10.0,0,0.0,"",,
2025-01-05 16:59:57,"Afternoon Workout",50m,"Tib Bar",2,15.0,8.0,0,0.0,,,
2025-01-05 16:59:57,"Afternoon Workout",50m,"Tib Bar",3,14.25,8.0,0,0.0,,,
2025-01-05 16:59:57,"Afternoon Workout",50m,"Tib Bar",4,14.25,7.0,0,0.0,,,
2025-01-08 15:28:00,"Afternoon Workout",1h,"Bicep Curl (Barbell)",1,1.25,12.0,0,0.0,"","",
2025-01-08 15:28:00,"Afternoon Workout",1h,"Bicep Curl (Barbell)",2,1.25,8.0,0,0.0,,,
2025-01-08 15:28:00,"Afternoon Workout",1h,"Bicep Curl (Barbell)",3,0.0,7.0,0,0.0,,,
2025-01-08 15:28:00,"Afternoon Workout",1h,"Bicep Curl (Barbell)",4,0.0,7.0,0,0.0,,,
2025-01-08 15:28:00,"Afternoon Workout",1h,"Bicep Curl (Barbell)",5,0.0,6.0,0,0.0,,,
2025-01-08 15:28:00,"Afternoon Workout",1h,"Triceps Pushdown (Cable - Straight Bar)",1,23.8,11.0,0,0.0,"",,
2025-01-08 15:28:00,"Afternoon Workout",1h,"Triceps Pushdown (Cable - Straight Bar)",2,23.8,7.0,0,0.0,,,
2025-01-08 15:28:00,"Afternoon Workout",1h,"Triceps Pushdown (Cable - Straight Bar)",3,21.6,7.0,0,0.0,,,
2025-01-08 15:28:00,"Afternoon Workout",1h,"Triceps Pushdown (Cable - Straight Bar)",4,19.3,8.0,0,0.0,,,
2025-01-08 15:28:00,"Afternoon Workout",1h,"Triceps Pushdown (Cable - Straight Bar)",5,19.3,7.0,0,0.0,,,
2025-01-08 15:28:00,"Afternoon Workout",1h,"Seated Palms Up Wrist Curl (Dumbbell)",1,8.0,11.0,0,0.0,"",,
2025-01-08 15:28:00,"Afternoon Workout",1h,"Seated Palms Up Wrist Curl (Dumbbell)",2,8.0,11.0,0,0.0,,,
2025-01-08 15:28:00,"Afternoon Workout",1h,"Seated Palms Up Wrist Curl (Dumbbell)",3,8.0,8.0,0,0.0,,,
2025-01-11 18:37:57,"Evening Workout",1h 16m,"Bench Press (Barbell)",1,26.75,7.0,0,0.0,"","",
2025-01-11 18:37:57,"Evening Workout",1h 16m,"Bench Press (Barbell)",2,26.75,6.0,0,0.0,,,
2025-01-11 18:37:57,"Evening Workout",1h 16m,"Bench Press (Barbell)",3,25.0,7.0,0,0.0,,,
2025-01-11 18:37:57,"Evening Workout",1h 16m,"Bench Press (Barbell)",4,25.0,6.0,0,0.0,,,
2025-01-11 18:37:57,"Evening Workout",1h 16m,"Iso-Lateral Row (Machine)",1,30.0,7.0,0,0.0,"",,
2025-01-11 18:37:57,"Evening Workout",1h 16m,"Iso-Lateral Row (Machine)",2,30.0,7.0,0,0.0,,,
2025-01-11 18:37:57,"Evening Workout",1h 16m,"Iso-Lateral Row (Machine)",3,27.5,7.0,0,0.0,,,
2025-01-11 18:37:57,"Evening Workout",1h 16m,"Iso-Lateral Row (Machine)",4,27.5,6.0,0,0.0,,,
2025-01-11 18:37:57,"Evening Workout",1h 16m,"Pull Up (Assisted)",1,28.25,7.0,0,0.0,"",,
2025-01-11 18:37:57,"Evening Workout",1h 16m,"Pull Up (Assisted)",2,28.25,7.0,0,0.0,,,
2025-01-11 18:37:57,"Evening Workout",1h 16m,"Pull Up (Assisted)",3,32.0,8.0,0,0.0,,,
2025-01-11 18:37:57,"Evening Workout",1h 16m,"Pull Up (Assisted)",4,32.0,7.0,0,0.0,,,
2025-01-11 18:37:57,"Evening Workout",1h 16m,"Lateral Raise (Machine)",1,52.0,9.0,0,0.0,"",,
2025-01-11 18:37:57,"Evening Workout",1h 16m,"Lateral Raise (Machine)",2,52.0,9.0,0,0.0,,,
